id,image_path,question_type,question_prompt,gt_question,gt_answer,model_output
865,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/meningioma_tumor/image(83).jpg,tumor_presence,Provide short and direct answer for the user's question.Is the scan indicating the presence of a tumor?,Is the scan indicating the presence of a tumor?,"Yes, this is a positive case for tumor.","```json
{
  ""answer"": ""Yes, the scan indicates the presence of a tumor.""
}
```"
866,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/meningioma_tumor/image(83).jpg,tumor_type,Provide short and direct answer for the user's question.What specific tumor is present here?,What specific tumor is present here?,This is classified as a meningioma.,"```json
{
  ""answer"": ""The specific tumor present here is a brain tumor.""
}
```"
867,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/meningioma_tumor/image(83).jpg,image_type,Provide short and direct answer for the user's question.Which plane is shown in the image?,Which plane is shown in the image?,Axial perspective image.,"{""answer"": ""Axial plane"""
868,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/meningioma_tumor/image(84).jpg,tumor_presence,Provide short and direct answer for the user's question.Is there any abnormal growth in this MRI?,Is there any abnormal growth in this MRI?,"Certainly, a tumor exists.","```json
{
  ""answer"": ""Yes, there is an abnormal growth in the left hemisphere of the brain.""
}
```"
869,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/meningioma_tumor/image(84).jpg,tumor_type,Provide short and direct answer for the user's question.What is the detected tumor type?,What is the detected tumor type?,Type of tumor: meningioma.,"```json
{
  ""answer"": ""The detected tumor type is a brain tumor.""
}
```"
870,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/meningioma_tumor/image(84).jpg,image_type,Provide short and direct answer for the user's question.Which plane is shown in the image?,Which plane is shown in the image?,This scan uses axial plane.,"{""answer"": ""Axial plane"""
871,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/meningioma_tumor/image(85).jpg,tumor_presence,Provide short and direct answer for the user's question.Does this MRI show signs of a tumor?,Does this MRI show signs of a tumor?,"Yes, abnormal tissue is seen.","```json
{
  ""answer"": ""Yes, the MRI shows signs of a tumor.""
}
```"
872,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/meningioma_tumor/image(85).jpg,tumor_type,Provide short and direct answer for the user's question.What kind of tumor is present in the image?,What kind of tumor is present in the image?,Meningioma tumor is shown here.,"```json
{
  ""answer"": ""Brain tumor""
}
```"
873,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/meningioma_tumor/image(85).jpg,image_type,Provide short and direct answer for the user's question.What image type is displayed here?,What image type is displayed here?,This scan uses axial plane.,"```json
{
  ""answer"": ""MRI scan""
}
```"
874,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/meningioma_tumor/image(86).jpg,tumor_presence,Provide short and direct answer for the user's question.Does this MRI image show a tumor?,Does this MRI image show a tumor?,"Yes, tumor identified.","```json
{
  ""answer"": ""Yes, the MRI image shows a tumor.""
}
```"
875,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/meningioma_tumor/image(86).jpg,tumor_type,Provide short and direct answer for the user's question.Specify the tumor type visible here.,Specify the tumor type visible here.,A meningioma is present in this scan.,"```json
{
  ""answer"": ""Brain tumor""
}
```"
876,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/meningioma_tumor/image(86).jpg,image_type,Provide short and direct answer for the user's question.Can you name the scan view type?,Can you name the scan view type?,Scan is from axial direction.,"```json
{
  ""answer"": ""Axial""
}
```"
877,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/meningioma_tumor/image(87).jpg,tumor_presence,Provide short and direct answer for the user's question.Is a tumor present in the scan provided?,Is a tumor present in the scan provided?,"Yes, tumor identified.","```json
{
  ""answer"": ""Yes, there is a tumor present in the scan.""
}
```"
878,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/meningioma_tumor/image(87).jpg,tumor_type,Provide short and direct answer for the user's question.Can you tell the type of tumor shown?,Can you tell the type of tumor shown?,Detected tumor: meningioma.,"```json
{
  ""answer"": ""Brain tumor""
}
```"
879,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/meningioma_tumor/image(87).jpg,image_type,Provide short and direct answer for the user's question.What is the view type of this image?,What is the view type of this image?,This is an axial view.,ANSWER HERE
880,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/meningioma_tumor/image(88).jpg,tumor_presence,Provide short and direct answer for the user's question.Is there any abnormal growth in this MRI?,Is there any abnormal growth in this MRI?,"Confirmed, tumor is present.","```json
{
  ""answer"": ""Yes, there is an abnormal growth in the left hemisphere of the brain.""
}
```"
881,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/meningioma_tumor/image(88).jpg,tumor_type,Provide short and direct answer for the user's question.What kind of tumor is present in the image?,What kind of tumor is present in the image?,Meningioma tumor is shown here.,"```json
{
  ""answer"": ""The image shows a brain tumor.""
}
```"
882,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/meningioma_tumor/image(88).jpg,image_type,Provide short and direct answer for the user's question.What is the imaging perspective?,What is the imaging perspective?,View type: axial.,"```json
{
  ""answer"": ""Axial""
}
```"
883,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/meningioma_tumor/image(89).jpg,tumor_presence,Provide short and direct answer for the user's question.Is there any abnormal growth in this MRI?,Is there any abnormal growth in this MRI?,"Yes, it looks like there is a tumor.","```json
{
  ""answer"": ""Yes, there is an abnormal growth in the left hemisphere of the brain.""
}
```"
884,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/meningioma_tumor/image(89).jpg,tumor_type,Provide short and direct answer for the user's question.What specific tumor is present here?,What specific tumor is present here?,Meningioma is the tumor type here.,"```json
{
  ""answer"": ""The specific tumor present here is a brain tumor.""
}
```"
885,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/meningioma_tumor/image(89).jpg,image_type,Provide short and direct answer for the user's question.What is the imaging perspective?,What is the imaging perspective?,Orientation: axial.,"```json
{
  ""answer"": ""Axial""
}
```"
886,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/meningioma_tumor/image(90).jpg,tumor_presence,Provide short and direct answer for the user's question.Is there any abnormal growth in this MRI?,Is there any abnormal growth in this MRI?,"Yes, abnormal tissue is seen.","```json
{
  ""answer"": ""Yes, there is an abnormal growth in the left hemisphere of the brain.""
}
```"
887,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/meningioma_tumor/image(90).jpg,tumor_type,Provide short and direct answer for the user's question.What is the detected tumor type?,What is the detected tumor type?,This is classified as a meningioma.,"```json
{
  ""answer"": ""Brain tumor""
}
```"
888,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/meningioma_tumor/image(90).jpg,image_type,Provide short and direct answer for the user's question.What is the imaging perspective?,What is the imaging perspective?,This is an axial view.,"```json
{
  ""answer"": ""Axial""
}
```"
889,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/meningioma_tumor/image(91).jpg,tumor_presence,Provide short and direct answer for the user's question.Is the scan indicating the presence of a tumor?,Is the scan indicating the presence of a tumor?,"Yes, this is a positive case for tumor.","```json
{
  ""answer"": ""The scan may indicate the presence of a tumor, but a definitive diagnosis would require medical expertise and further analysis.""
}
```"
890,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/meningioma_tumor/image(91).jpg,tumor_type,Provide short and direct answer for the user's question.Specify the tumor type visible here.,Specify the tumor type visible here.,The tumor is meningioma.,"```json
{
  ""answer"": ""The image shows a brain tumor.""
}
```"
891,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/meningioma_tumor/image(91).jpg,image_type,Provide short and direct answer for the user's question.Which plane is shown in the image?,Which plane is shown in the image?,View type: axial.,"{""answer"": ""Axial plane"""
892,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/meningioma_tumor/image(92).jpg,tumor_presence,Provide short and direct answer for the user's question.Is this an example of a tumorous brain scan?,Is this an example of a tumorous brain scan?,A tumor can be seen clearly.,"```json
{
  ""answer"": ""Yes, this is an example of a tumorous brain scan.""
}
```"
893,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/meningioma_tumor/image(92).jpg,tumor_type,Provide short and direct answer for the user's question.What is the classification of this tumor?,What is the classification of this tumor?,This image displays a meningioma tumor.,"```json
{
  ""answer"": ""The tumor is classified as a primary brain tumor.""
}
```"
894,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/meningioma_tumor/image(92).jpg,image_type,Provide short and direct answer for the user's question.What kind of image view is this?,What kind of image view is this?,Scan is from axial direction.,"```json
{
  ""answer"": ""Axial view""
}
```"
895,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/meningioma_tumor/image(93).jpg,tumor_presence,Provide short and direct answer for the user's question.Is the scan indicating the presence of a tumor?,Is the scan indicating the presence of a tumor?,"Certainly, a tumor exists.","```json
{
  ""answer"": ""Yes, the scan indicates the presence of a tumor.""
}
```"
896,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/meningioma_tumor/image(93).jpg,tumor_type,Provide short and direct answer for the user's question.What specific tumor is present here?,What specific tumor is present here?,Meningioma tumor is shown here.,"```json
{
  ""answer"": ""The specific tumor present here is a brain tumor.""
}
```"
897,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/meningioma_tumor/image(93).jpg,image_type,Provide short and direct answer for the user's question.Which anatomical plane is used?,Which anatomical plane is used?,Axial slice is shown.,"{""answer"": ""Axial plane"""
898,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/meningioma_tumor/image(94).jpg,tumor_presence,Provide short and direct answer for the user's question.Is there any abnormal growth in this MRI?,Is there any abnormal growth in this MRI?,"Yes, this is a positive case for tumor.","```json
{
  ""answer"": ""Yes, there is an abnormal growth in the upper part of the brain.""
}
```"
899,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/meningioma_tumor/image(94).jpg,tumor_type,Provide short and direct answer for the user's question.Which tumor type does this image show?,Which tumor type does this image show?,A meningioma is present in this scan.,"```json
{
  ""answer"": ""Brain tumor""
}
```"
900,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/meningioma_tumor/image(94).jpg,image_type,Provide short and direct answer for the user's question.Which anatomical plane is used?,Which anatomical plane is used?,Axial slice is shown.,"{""answer"": ""Axial plane""}"
901,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/meningioma_tumor/image(95).jpg,tumor_presence,Provide short and direct answer for the user's question.Is a tumor present in the scan provided?,Is a tumor present in the scan provided?,A tumor can be seen clearly.,"```json
{
  ""answer"": ""Yes, there is a tumor present in the scan.""
}
```"
902,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/meningioma_tumor/image(95).jpg,tumor_type,Provide short and direct answer for the user's question.Which tumor type does this image show?,Which tumor type does this image show?,A meningioma is present in this scan.,"```json
{
  ""answer"": ""Brain tumor""
}
```"
903,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/meningioma_tumor/image(95).jpg,image_type,Provide short and direct answer for the user's question.What is the imaging perspective?,What is the imaging perspective?,This scan uses axial plane.,"```json
{
  ""answer"": ""Axial""
}
```"
904,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/meningioma_tumor/image(96).jpg,tumor_presence,Provide short and direct answer for the user's question.Is the scan indicating the presence of a tumor?,Is the scan indicating the presence of a tumor?,"Yes, it looks like there is a tumor.","```json
{
  ""answer"": ""Yes, the scan indicates the presence of a tumor.""
}
```"
905,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/meningioma_tumor/image(96).jpg,tumor_type,Provide short and direct answer for the user's question.What does the scan indicate as tumor type?,What does the scan indicate as tumor type?,Type of tumor: meningioma.,"```json
{
  ""answer"": ""The scan indicates a brain tumor.""
}
```"
