dataset_name,path,image,question,answer,type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(58).jpg,image(58).jpg,Identify the tumor type in this scan.,No tumor present.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(59).jpg,image(59).jpg,What is the detected tumor type?,No tumor present.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(60).jpg,image(60).jpg,What is the detected tumor type?,No tumor present.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(61).jpg,image(61).jpg,What is the detected tumor type?,No tumor present.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(62).jpg,image(62).jpg,Which tumor type does this image show?,No tumor present.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(63).jpg,image(63).jpg,What is the classification of this tumor?,No tumor present.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(64).jpg,image(64).jpg,What is the detected tumor type?,No tumor present.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(65).jpg,image(65).jpg,Which tumor type does this image show?,No tumor present.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(66).jpg,image(66).jpg,Can you tell the type of tumor shown?,No tumor present.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(67).jpg,image(67).jpg,What kind of tumor is present in the image?,No tumor present.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(68).jpg,image(68).jpg,Can you tell the type of tumor shown?,No tumor present.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(69).jpg,image(69).jpg,What is the classification of this tumor?,No tumor present.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(70).jpg,image(70).jpg,What tumor subtype is this?,No tumor present.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(71).jpg,image(71).jpg,Which tumor type does this image show?,No tumor present.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(72).jpg,image(72).jpg,What is the detected tumor type?,No tumor present.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(73).jpg,image(73).jpg,Which tumor type does this image show?,No tumor present.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(74).jpg,image(74).jpg,What kind of tumor is present in the image?,No tumor present.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(75).jpg,image(75).jpg,Specify the tumor type visible here.,No tumor present.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(76).jpg,image(76).jpg,Specify the tumor type visible here.,No tumor present.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(77).jpg,image(77).jpg,Which tumor type does this image show?,No tumor present.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(78).jpg,image(78).jpg,What does the scan indicate as tumor type?,No tumor present.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(79).jpg,image(79).jpg,What is the classification of this tumor?,No tumor present.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(80).jpg,image(80).jpg,What is the detected tumor type?,No tumor present.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(81).jpg,image(81).jpg,Which tumor type does this image show?,No tumor present.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(82).jpg,image(82).jpg,What specific tumor is present here?,No tumor present.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(83).jpg,image(83).jpg,Can you tell the type of tumor shown?,No tumor present.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(84).jpg,image(84).jpg,What is the classification of this tumor?,No tumor present.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(85).jpg,image(85).jpg,What is the classification of this tumor?,No tumor present.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(86).jpg,image(86).jpg,Specify the tumor type visible here.,No tumor present.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(87).jpg,image(87).jpg,What specific tumor is present here?,No tumor present.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(88).jpg,image(88).jpg,What specific tumor is present here?,No tumor present.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(89).jpg,image(89).jpg,What specific tumor is present here?,No tumor present.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(90).jpg,image(90).jpg,What is the classification of this tumor?,No tumor present.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(91).jpg,image(91).jpg,Identify the tumor type in this scan.,No tumor present.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(92).jpg,image(92).jpg,What is the detected tumor type?,No tumor present.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(93).jpg,image(93).jpg,What is the classification of this tumor?,No tumor present.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(94).jpg,image(94).jpg,What does the scan indicate as tumor type?,No tumor present.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(95).jpg,image(95).jpg,What is the classification of this tumor?,No tumor present.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(96).jpg,image(96).jpg,What kind of tumor is present in the image?,No tumor present.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(97).jpg,image(97).jpg,What is the detected tumor type?,No tumor present.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(98).jpg,image(98).jpg,What kind of tumor is present in the image?,No tumor present.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(99).jpg,image(99).jpg,What tumor subtype is this?,No tumor present.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(100).jpg,image(100).jpg,Identify the tumor type in this scan.,No tumor present.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(101).jpg,image(101).jpg,What does the scan indicate as tumor type?,No tumor present.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(102).jpg,image(102).jpg,What tumor subtype is this?,No tumor present.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(103).jpg,image(103).jpg,What tumor subtype is this?,No tumor present.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(104).jpg,image(104).jpg,What kind of tumor is present in the image?,No tumor present.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(0).jpg,image(0).jpg,What specific tumor is present here?,Type of tumor: glioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(1).jpg,image(1).jpg,Specify the tumor type visible here.,Detected tumor: glioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(2).jpg,image(2).jpg,Specify the tumor type visible here.,This is classified as a glioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(3).jpg,image(3).jpg,Specify the tumor type visible here.,Type of tumor: glioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(4).jpg,image(4).jpg,What is the classification of this tumor?,This is classified as a glioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(5).jpg,image(5).jpg,What is the classification of this tumor?,It is a glioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(6).jpg,image(6).jpg,What specific tumor is present here?,This image displays a glioma tumor.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(7).jpg,image(7).jpg,Identify the tumor type in this scan.,It is a glioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(8).jpg,image(8).jpg,What does the scan indicate as tumor type?,Glioma is the tumor type here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(9).jpg,image(9).jpg,What is the detected tumor type?,Detected tumor: glioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(10).jpg,image(10).jpg,Can you tell the type of tumor shown?,This image displays a glioma tumor.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(11).jpg,image(11).jpg,Which tumor type does this image show?,Detected tumor: glioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(12).jpg,image(12).jpg,What kind of tumor is present in the image?,This scan has glioma type.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(13).jpg,image(13).jpg,Specify the tumor type visible here.,A glioma is present in this scan.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(14).jpg,image(14).jpg,What is the classification of this tumor?,It is a glioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(15).jpg,image(15).jpg,What kind of tumor is present in the image?,It is a glioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(16).jpg,image(16).jpg,Identify the tumor type in this scan.,This is classified as a glioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(17).jpg,image(17).jpg,What is the detected tumor type?,A glioma is present in this scan.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(18).jpg,image(18).jpg,What specific tumor is present here?,It is a glioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(19).jpg,image(19).jpg,What kind of tumor is present in the image?,Glioma tumor is shown here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(20).jpg,image(20).jpg,Identify the tumor type in this scan.,A glioma is present in this scan.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(21).jpg,image(21).jpg,What does the scan indicate as tumor type?,It is a glioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(22).jpg,image(22).jpg,Can you tell the type of tumor shown?,It is a glioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(23).jpg,image(23).jpg,What is the classification of this tumor?,A glioma is present in this scan.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(24).jpg,image(24).jpg,What tumor subtype is this?,Glioma tumor is shown here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(25).jpg,image(25).jpg,What is the classification of this tumor?,The tumor is glioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(26).jpg,image(26).jpg,What kind of tumor is present in the image?,It is a glioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(27).jpg,image(27).jpg,What kind of tumor is present in the image?,The tumor is glioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(28).jpg,image(28).jpg,Which tumor type does this image show?,Detected tumor: glioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(29).jpg,image(29).jpg,Identify the tumor type in this scan.,Glioma tumor is shown here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(30).jpg,image(30).jpg,Identify the tumor type in this scan.,This scan has glioma type.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(31).jpg,image(31).jpg,What is the classification of this tumor?,Detected tumor: glioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(32).jpg,image(32).jpg,What kind of tumor is present in the image?,This is classified as a glioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(33).jpg,image(33).jpg,What kind of tumor is present in the image?,Detected tumor: glioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(34).jpg,image(34).jpg,Specify the tumor type visible here.,The tumor is glioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(35).jpg,image(35).jpg,What kind of tumor is present in the image?,A glioma is present in this scan.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(36).jpg,image(36).jpg,What kind of tumor is present in the image?,It is a glioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(37).jpg,image(37).jpg,What is the classification of this tumor?,Type of tumor: glioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(38).jpg,image(38).jpg,Which tumor type does this image show?,A glioma is present in this scan.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(39).jpg,image(39).jpg,What kind of tumor is present in the image?,Type of tumor: glioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(40).jpg,image(40).jpg,Specify the tumor type visible here.,Glioma tumor is shown here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(41).jpg,image(41).jpg,Identify the tumor type in this scan.,It is a glioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(42).jpg,image(42).jpg,Which tumor type does this image show?,Glioma tumor is shown here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(43).jpg,image(43).jpg,What does the scan indicate as tumor type?,This image displays a glioma tumor.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(44).jpg,image(44).jpg,Identify the tumor type in this scan.,Glioma tumor is shown here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(45).jpg,image(45).jpg,What does the scan indicate as tumor type?,Glioma is the tumor type here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(46).jpg,image(46).jpg,Specify the tumor type visible here.,This image displays a glioma tumor.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(47).jpg,image(47).jpg,Can you tell the type of tumor shown?,The tumor is glioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(48).jpg,image(48).jpg,What specific tumor is present here?,This is classified as a glioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(49).jpg,image(49).jpg,Which tumor type does this image show?,The tumor is glioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(50).jpg,image(50).jpg,What kind of tumor is present in the image?,This is classified as a glioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(51).jpg,image(51).jpg,What does the scan indicate as tumor type?,Glioma is the tumor type here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(52).jpg,image(52).jpg,Can you tell the type of tumor shown?,This is classified as a glioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(53).jpg,image(53).jpg,Which tumor type does this image show?,It is a glioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(54).jpg,image(54).jpg,Specify the tumor type visible here.,Type of tumor: glioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(55).jpg,image(55).jpg,Can you tell the type of tumor shown?,Glioma tumor is shown here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(56).jpg,image(56).jpg,What is the detected tumor type?,A glioma is present in this scan.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(57).jpg,image(57).jpg,Which tumor type does this image show?,Glioma is the tumor type here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(58).jpg,image(58).jpg,Can you tell the type of tumor shown?,A glioma is present in this scan.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(59).jpg,image(59).jpg,Identify the tumor type in this scan.,It is a glioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(60).jpg,image(60).jpg,Can you tell the type of tumor shown?,The tumor is glioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(61).jpg,image(61).jpg,What kind of tumor is present in the image?,This is classified as a glioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(62).jpg,image(62).jpg,What is the classification of this tumor?,This image displays a glioma tumor.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(63).jpg,image(63).jpg,Specify the tumor type visible here.,The tumor is glioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(64).jpg,image(64).jpg,What tumor subtype is this?,Glioma is the tumor type here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(65).jpg,image(65).jpg,Specify the tumor type visible here.,Type of tumor: glioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(66).jpg,image(66).jpg,What tumor subtype is this?,Type of tumor: glioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(67).jpg,image(67).jpg,What tumor subtype is this?,Glioma tumor is shown here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(68).jpg,image(68).jpg,Specify the tumor type visible here.,Glioma is the tumor type here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(69).jpg,image(69).jpg,Specify the tumor type visible here.,Detected tumor: glioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(70).jpg,image(70).jpg,What specific tumor is present here?,This is classified as a glioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(71).jpg,image(71).jpg,What tumor subtype is this?,Type of tumor: glioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(72).jpg,image(72).jpg,Identify the tumor type in this scan.,This image displays a glioma tumor.,tumor_type
