dataset_name,path,image,question,answer,type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0258.jpg,Te-me_0258.jpg,Can a tumor be observed in the image?,A tumor can be seen clearly.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0259.jpg,Te-me_0259.jpg,Does this MRI show signs of a tumor?,"Indeed, the scan shows a tumor.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0260.jpg,Te-me_0260.jpg,Is this an example of a tumorous brain scan?,A tumor can be seen clearly.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0261.jpg,Te-me_0261.jpg,Is there a tumor visible in this scan?,"Confirmed, tumor is present.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0262.jpg,Te-me_0262.jpg,Can a tumor be observed in the image?,"Indeed, the scan shows a tumor.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0263.jpg,Te-me_0263.jpg,Can you detect any tumor in this image?,"Yes, abnormal tissue is seen.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0264.jpg,Te-me_0264.jpg,Does this MRI show signs of a tumor?,A tumor is visible in the image.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0265.jpg,Te-me_0265.jpg,Can you detect any tumor in this image?,"Yes, tumor identified.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0266.jpg,Te-me_0266.jpg,Is this an example of a tumorous brain scan?,"Yes, a tumor is present.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0267.jpg,Te-me_0267.jpg,Is a tumor present in the scan provided?,"Yes, it looks like there is a tumor.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0268.jpg,Te-me_0268.jpg,Can a tumor be observed in the image?,"Certainly, a tumor exists.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0269.jpg,Te-me_0269.jpg,Is there any abnormal growth in this MRI?,"Yes, it looks like there is a tumor.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0270.jpg,Te-me_0270.jpg,Can a tumor be observed in the image?,"Yes, a tumor is present.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0271.jpg,Te-me_0271.jpg,Does this MRI image show a tumor?,"Certainly, a tumor exists.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0272.jpg,Te-me_0272.jpg,Is there any abnormal growth in this MRI?,"Confirmed, tumor is present.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0273.jpg,Te-me_0273.jpg,Is the scan indicating the presence of a tumor?,"Yes, tumor identified.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0274.jpg,Te-me_0274.jpg,Is there any abnormal growth in this MRI?,"Confirmed, tumor is present.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0275.jpg,Te-me_0275.jpg,Can you detect any tumor in this image?,"Yes, a tumor is present.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0276.jpg,Te-me_0276.jpg,Is a tumor present in the scan provided?,"Yes, it looks like there is a tumor.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0277.jpg,Te-me_0277.jpg,Does this MRI show signs of a tumor?,"Yes, this is a positive case for tumor.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0278.jpg,Te-me_0278.jpg,Can you detect any tumor in this image?,"Certainly, a tumor exists.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0279.jpg,Te-me_0279.jpg,Is there a tumor visible in this scan?,"Indeed, the scan shows a tumor.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0280.jpg,Te-me_0280.jpg,Does this MRI image show a tumor?,"Yes, a tumor is present.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0281.jpg,Te-me_0281.jpg,Can you detect any tumor in this image?,"Yes, a tumor is present.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0282.jpg,Te-me_0282.jpg,Can a tumor be observed in the image?,"Yes, abnormal tissue is seen.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0283.jpg,Te-me_0283.jpg,Does this MRI show signs of a tumor?,"Confirmed, tumor is present.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0284.jpg,Te-me_0284.jpg,Can a tumor be observed in the image?,"Yes, a tumor is present.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0285.jpg,Te-me_0285.jpg,Is there any abnormal growth in this MRI?,A tumor can be seen clearly.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0286.jpg,Te-me_0286.jpg,Is there a tumor visible in this scan?,"Yes, this is a positive case for tumor.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0287.jpg,Te-me_0287.jpg,Is a tumor present in the scan provided?,"Confirmed, tumor is present.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0288.jpg,Te-me_0288.jpg,Is there any abnormal growth in this MRI?,A tumor is visible in the image.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0289.jpg,Te-me_0289.jpg,Does this brain image contain a tumor?,"Yes, tumor identified.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0290.jpg,Te-me_0290.jpg,Does this MRI image show a tumor?,"Certainly, a tumor exists.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0291.jpg,Te-me_0291.jpg,Does this MRI show signs of a tumor?,"Yes, abnormal tissue is seen.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0292.jpg,Te-me_0292.jpg,Is there any abnormal growth in this MRI?,"Certainly, a tumor exists.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0293.jpg,Te-me_0293.jpg,Can a tumor be observed in the image?,"Indeed, the scan shows a tumor.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0294.jpg,Te-me_0294.jpg,Can you detect any tumor in this image?,"Indeed, the scan shows a tumor.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0295.jpg,Te-me_0295.jpg,Is this an example of a tumorous brain scan?,"Yes, this is a positive case for tumor.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0296.jpg,Te-me_0296.jpg,Is there any abnormal growth in this MRI?,"Confirmed, tumor is present.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0297.jpg,Te-me_0297.jpg,Is this an example of a tumorous brain scan?,"Yes, it looks like there is a tumor.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0298.jpg,Te-me_0298.jpg,Does this MRI image show a tumor?,"Yes, tumor identified.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0299.jpg,Te-me_0299.jpg,Is a tumor present in the scan provided?,"Yes, this is a positive case for tumor.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0300.jpg,Te-me_0300.jpg,Can a tumor be observed in the image?,A tumor is visible in the image.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0301.jpg,Te-me_0301.jpg,Does this brain image contain a tumor?,"Yes, abnormal tissue is seen.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0302.jpg,Te-me_0302.jpg,Is a tumor present in the scan provided?,"Yes, this is a positive case for tumor.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0303.jpg,Te-me_0303.jpg,Is the scan indicating the presence of a tumor?,"Yes, a tumor is present.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0304.jpg,Te-me_0304.jpg,Is this an example of a tumorous brain scan?,"Yes, tumor identified.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0305.jpg,Te-me_0305.jpg,Can a tumor be observed in the image?,"Confirmed, tumor is present.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-meTr_0000.jpg,Te-meTr_0000.jpg,Is this an example of a tumorous brain scan?,"Yes, abnormal tissue is seen.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-meTr_0001.jpg,Te-meTr_0001.jpg,Is the scan indicating the presence of a tumor?,A tumor is visible in the image.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-meTr_0002.jpg,Te-meTr_0002.jpg,Is the scan indicating the presence of a tumor?,"Yes, a tumor is present.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-meTr_0003.jpg,Te-meTr_0003.jpg,Is this an example of a tumorous brain scan?,"Yes, tumor identified.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-meTr_0004.jpg,Te-meTr_0004.jpg,Does this brain image contain a tumor?,"Yes, tumor identified.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-meTr_0005.jpg,Te-meTr_0005.jpg,Is the scan indicating the presence of a tumor?,"Certainly, a tumor exists.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-meTr_0006.jpg,Te-meTr_0006.jpg,Can a tumor be observed in the image?,A tumor is visible in the image.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-meTr_0007.jpg,Te-meTr_0007.jpg,Does this MRI image show a tumor?,"Confirmed, tumor is present.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-meTr_0008.jpg,Te-meTr_0008.jpg,Is a tumor present in the scan provided?,"Yes, a tumor is present.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-meTr_0009.jpg,Te-meTr_0009.jpg,Does this MRI show signs of a tumor?,"Certainly, a tumor exists.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0010.jpg,Te-pi_0010.jpg,Is a tumor present in the scan provided?,"Certainly, a tumor exists.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0011.jpg,Te-pi_0011.jpg,Does this brain image contain a tumor?,"Confirmed, tumor is present.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0012.jpg,Te-pi_0012.jpg,Can you detect any tumor in this image?,"Indeed, the scan shows a tumor.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0013.jpg,Te-pi_0013.jpg,Is a tumor present in the scan provided?,"Confirmed, tumor is present.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0014.jpg,Te-pi_0014.jpg,Is the scan indicating the presence of a tumor?,"Yes, abnormal tissue is seen.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0015.jpg,Te-pi_0015.jpg,Is this an example of a tumorous brain scan?,"Certainly, a tumor exists.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0016.jpg,Te-pi_0016.jpg,Can you detect any tumor in this image?,"Yes, abnormal tissue is seen.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0017.jpg,Te-pi_0017.jpg,Is this an example of a tumorous brain scan?,"Yes, this is a positive case for tumor.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0018.jpg,Te-pi_0018.jpg,Can a tumor be observed in the image?,A tumor can be seen clearly.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0019.jpg,Te-pi_0019.jpg,Can you detect any tumor in this image?,"Certainly, a tumor exists.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0020.jpg,Te-pi_0020.jpg,Is a tumor present in the scan provided?,"Certainly, a tumor exists.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0021.jpg,Te-pi_0021.jpg,Is this an example of a tumorous brain scan?,"Confirmed, tumor is present.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0022.jpg,Te-pi_0022.jpg,Does this MRI show signs of a tumor?,"Yes, tumor identified.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0023.jpg,Te-pi_0023.jpg,Is a tumor present in the scan provided?,"Yes, it looks like there is a tumor.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0024.jpg,Te-pi_0024.jpg,Is a tumor present in the scan provided?,"Confirmed, tumor is present.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0025.jpg,Te-pi_0025.jpg,Is there any abnormal growth in this MRI?,"Yes, tumor identified.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0026.jpg,Te-pi_0026.jpg,Is the scan indicating the presence of a tumor?,A tumor is visible in the image.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0027.jpg,Te-pi_0027.jpg,Is there any abnormal growth in this MRI?,"Confirmed, tumor is present.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0028.jpg,Te-pi_0028.jpg,Can you detect any tumor in this image?,"Yes, this is a positive case for tumor.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0029.jpg,Te-pi_0029.jpg,Is this an example of a tumorous brain scan?,"Indeed, the scan shows a tumor.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0030.jpg,Te-pi_0030.jpg,Is there a tumor visible in this scan?,"Yes, abnormal tissue is seen.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0031.jpg,Te-pi_0031.jpg,Is the scan indicating the presence of a tumor?,"Certainly, a tumor exists.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0032.jpg,Te-pi_0032.jpg,Does this MRI image show a tumor?,"Certainly, a tumor exists.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0033.jpg,Te-pi_0033.jpg,Is the scan indicating the presence of a tumor?,"Confirmed, tumor is present.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0034.jpg,Te-pi_0034.jpg,Is the scan indicating the presence of a tumor?,"Yes, tumor identified.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0035.jpg,Te-pi_0035.jpg,Is there a tumor visible in this scan?,"Yes, abnormal tissue is seen.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0036.jpg,Te-pi_0036.jpg,Does this brain image contain a tumor?,"Certainly, a tumor exists.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0037.jpg,Te-pi_0037.jpg,Is there a tumor visible in this scan?,A tumor can be seen clearly.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0038.jpg,Te-pi_0038.jpg,Is this an example of a tumorous brain scan?,"Yes, tumor identified.",tumor_presense
